Oscore,Cscore,Escore,AScore,Nscore,SS,Impulsive
0.97500992314015,0.0532754120180585,0.318005594351407,-0.603180110734669,-0.002765296981617,-0.0641890223732997,-0.247820347351737
0.922620972424192,-1.16911769921639,1.04596724405286,-1.24898492355701,-1.19387146880176,0.972280773270191,-0.71126
-0.528384425184732,-1.2511245164023,-0.284775971358797,-0.706820131175048,-0.0183108096456013,0.7654,1.14828050846174
1.26318854185558,-0.989190175427782,-0.982671352725414,-0.0748026159828911,-0.728635422531089,0.07987,-0.498218541914096
1.21389961307647,-0.902399464850539,1.77736583290811,0.315582106395164,-0.005447929473946,0.7654,0.956837318978857
-0.275639951972389,1.39789310385536,0.457274465017605,0.312683612348573,-0.578465155048545,-1.18084,-0.71126
-0.170760318984398,0.41594,1.11406,0.138299210071991,-0.7972544614343,0.130641495281631,-0.198945983974553
1.22988774363132,0.414728345647461,0.712994441865206,0.0155287223111839,-0.132847145334895,1.2247,0.19268
0.68621501342254,-0.352817280136208,0.477687283906476,-0.488788074077333,-1.58847105650686,0.07987,-0.71126
-0.0604535722638493,-0.00665,0.35334542334893,-0.527206399928767,-0.222256180970814,1.2247,0.52975
0.858793965395205,1.11830002730869,-0.873195482109602,-0.364418163088315,0.072889389371051,0.735905661106889,-0.21712
0.0088955219661692,-0.119885057728265,0.422084077987908,-0.60633,-0.263126821556068,1.34690262632119,0.52975
-0.394894179352743,-1.60832621645278,-1.6774938681456,0.0288398066360882,0.304651589894255,-0.114781531361724,0.0379720782486617
-0.519728158552367,-1.54337832670931,0.63779,-1.24084566035525,1.16421693786608,1.04952820601423,1.29221
1.43533,-0.272043958133921,0.586444210182513,-0.0027470653612491,-0.427283725441055,0.919320089761224,0.19268
-0.0157660947051473,0.0541814631504483,0.32197,-0.15487,-0.321619936521988,1.2247,0.88113
-0.17779,-0.121306518205284,0.00332,-0.36878129418301,0.155404985128069,1.12358298999292,0.607107925051791
0.514024819772413,-0.00665,0.628607911272981,0.925714533178027,0.0140308942109156,1.11494011561918,1.62762226956424
0.20376445505028,0.836007822633617,-1.5161931559626,-1.07533,0.0262888847016796,0.130835876730521,-0.361323844116821
-0.122964076642387,1.72996399394643,1.11977521440303,0.0690324211185434,0.449240300286448,1.06583591194151,0.75959361144787
-0.0329330822523588,-0.635309953950941,0.18178141743116,-1.08756873856688,1.19719576086339,1.2247,-0.182956647206448
0.314613488164435,-0.26006024788534,0.63779,-0.538053377599592,0.175241470809325,0.97020311303884,1.86203
1.43533,-0.740328019953679,-0.694412889865501,-0.532049169125656,-0.286633431043093,0.298725380540248,0.291124513740541
0.230389373674287,-0.0508423438959244,0.32197,-0.15487,-0.281557111750465,1.2247,0.88113
1.39504561015573,0.110875669977584,-0.447932304543839,-1.0655423783636,1.01510110741028,0.391466967603512,-0.71126
0.425839093499766,-0.124904947249873,0.363419757269652,-0.194025596807763,-0.24649,1.2247,0.935082144317676
0.122577400951854,1.13407,1.22969001117365,-1.05675542135969,-0.661957182273711,1.17082034880957,-0.129506032909656
-0.42461696830337,-0.679220174190086,0.605071501844982,-1.23860117200068,0.810871561080937,1.78062261991714,0.809996316781895
-0.678186352972591,-1.56033604362749,-0.407873570171794,-0.749757537740327,-0.121815422574578,0.7654,1.26242853336541
0.438078760281837,-0.822017953050038,-1.07039471949418,-0.941418729305014,0.789553852823918,-0.162437551949326,-0.978674262143877
0.418771575838704,-0.0852297319558604,1.06984978631924,1.11131475249571,0.0867260897235695,0.565456552417411,0.778645603093125
-0.0545541624954529,0.0394315864472881,-0.0954874279254641,-0.579411541051534,0.601059550198783,0.905494819702079,1.86203
1.19583129770435,-1.56801750089688,0.959661904831452,-1.26819145124852,0.709846478222062,0.677314977827309,0.980629865120768
1.17334568923558,-0.221033614148079,0.259459556587144,-0.408136418387726,-0.0434458586210366,0.2838391887429,0.19268
-0.70753184402386,0.542656692150933,-1.05656474509161,-1.95806725840562,1.19428140293265,-0.119241508056911,-1.16156776314731
-0.344477394053365,-1.46962224441629,0.63779,-1.3168147167755,1.28083307845636,1.36369705312,1.21023518026976
-0.373733793606649,-0.227606152264167,-0.290978805901912,0.744811239945022,-1.53089317617526,-0.256882845662702,-0.531605643509493
0.149327036550841,-1.60244211040224,-1.38322786179002,-0.27921227647622,2.06952963482536,-0.200386249126952,1.2525839750671
0.83119625621743,-0.744012988219557,-1.05009325174638,0.502384622580653,0.126652797604257,-0.12974247076008,0.0734530008709855
0.41349411961168,-0.0745858181836264,1.04696459673445,1.46729191153763,0.307788472789184,0.7654,0.88113
1.33268148111746,0.58155724666988,-0.140384380648032,-0.0225106887548856,1.0642239867082,-0.358794799334535,-0.0230398104516192
1.44066860541281,-0.0192193747693965,0.827812397435155,0.615053367995645,-0.361820415152847,1.2247,0.18278958183468
-0.394127906031682,0.686301180905299,0.994357500287343,0.373923793453884,-0.79151,0.621232017601384,0.650166385469228
-0.316665747264616,-0.782856335691501,0.166487541284942,0.443579709093448,1.13412528093632,0.764065838731369,0.52975
0.295944085717016,-0.657340020549567,0.52735585826209,0.105738769222491,-0.459224500157131,1.2247,1.1484658831435
0.805841823682108,1.08393006355349,-1.0193181695209,-0.50106605938116,0.138969168592045,0.671624043212999,-0.21712
-0.164145994902188,-1.55308253205103,-1.65040601955178,0.280515504787244,0.201082008605369,-0.176808718048825,-0.118736686114357
-0.711067665366662,-1.45088455763802,0.63779,-1.14417144318773,0.96644958562119,0.883574894812849,1.29221
0.254381620227773,-0.384718808655083,0.520608537874203,-0.15487,-0.518050303693768,1.2247,1.13968338531229
2.44904,-0.312234613175948,2.127,1.61108,-0.0792322054354611,0.863623014614745,1.29221
-0.357233303472037,0.683053136899549,-1.34295234820351,-1.07533,-0.550724687360699,-0.269197132566241,-0.574468312274272
-0.11038297025739,-0.679709635625511,0.266706508295344,-1.10414858745598,1.16642286266265,1.37153786560262,0.0142397490754732
0.0897749019332114,-0.358205822359296,0.63779,-0.480921190998877,0.208027555165417,1.14157728562053,1.86203
0.0684660865864253,-1.41110365604937,-1.55457428259375,0.460638904317161,0.176920998949562,-0.21575,-0.157447011262853
0.208637323457401,0.336527179527037,1.43232562568555,0.630298550468516,-1.78941248704421,0.243158518587748,-0.468005820014768
-0.0751754976956897,0.460190063800343,1.09446827003489,0.307306697377245,-0.904298234711828,1.16533542965446,0.281662230468939
-0.299441613709252,-0.308969020831379,0.414286389529328,-1.24649369646129,0.391445410633145,1.16458972763206,0.575736386903214
1.34684103943019,0.185125211327279,-0.555751712006966,-0.724273872890203,0.97115516516704,0.255536745595608,-0.487024436020688
1.31498672761221,0.519856094908724,-0.246667237009836,-0.0760078268524059,1.03485251073601,-0.274745627607883,-0.0602260155103315
-0.692040942973857,-1.46008210024949,0.63779,-1.15378468785013,0.986115490337751,0.900077224284515,1.29221
1.21060489248903,-0.718785673525297,1.42612858486277,-1.01254164676363,0.182933629776085,0.650887760876662,0.52975
-0.153089457866107,0.41594,1.11406,0.15574264984979,-0.81169460174502,0.258268344906594,-0.153261049987577
0.789193364537696,-0.419568988957092,1.11375218283909,0.28783,-0.227509803838632,0.21308894004815,0.59803362165641
1.16842282520134,1.09307421603658,1.27627877727839,0.140292380372295,-1.64763943956613,1.88193874870006,0.510507733417975
1.52547919808616,0.090818994080212,0.922832132020084,-0.60633,0.0539860558607974,1.16861491649519,1.86203
-1.47794975707718,-0.323385730484005,0.155392951327208,0.59042,0.471854602720751,0.195932636799157,-0.21712
0.975531211963974,-0.880143212854912,0.95482847849387,-1.1232976514281,-1.38231384404928,0.634430198601617,-0.71126
0.760991417874201,0.317815011927897,0.483402473023259,-0.30736751124615,-0.0987359924890653,1.2247,0.529226428177877
-0.219125833639751,-0.602490618188618,0.0518557166442321,-0.297765694945385,0.492339748363917,0.7654,0.777360726410403
0.843561685017289,1.10841311985677,-0.915229320066209,-0.403726470591018,0.0918979826373752,0.717414329213062,-0.21712
1.25113022720257,0.251985348976751,-0.680961087387823,-0.344566993672701,0.917036836160794,0.0976826208749593,-0.244488329589106
1.18213444889982,0.127964559103109,-0.4129388695297,-0.351262253645215,0.657521814099493,0.07987,-0.0831018103913847
-0.386618012672054,-1.0145,1.63279490214775,-0.298946602663241,-0.281803879341933,0.458431663091087,0.449623450379154
0.324207352958524,-0.0341716061173626,0.573935506582534,-0.392889724000485,-0.24649,1.2247,1.20909523477281
-0.84732,0.150996279795771,-0.735789218062817,-1.16199806202959,1.09940022077225,1.48013468365141,1.65321288819958
-0.17779,0.734472165818605,0.919801576475396,0.13136,-0.757018615829694,-0.304057537854024,-0.367601834486271
-0.284235491843011,-1.0145,1.46282011003877,-0.525458820401056,0.0097480540369778,-0.0241732670865645,0.323651279195195
-1.22386127831305,-1.16143022718033,1.97188929781315,-0.680173717319556,-0.808692657640832,0.947536061059933,1.05806750800986
0.722256244450536,1.02967667104272,-1.24997455226598,-0.716766372775439,0.243276878214206,0.570154752419904,-0.21712
-0.368643698828413,-0.389417098553637,1.9803685081306,-0.434871911680285,-0.151052386450975,0.340224545886267,1.00263853404454
0.143558994140288,-1.19575838137284,-1.56806857472987,0.278545505532748,0.597051744653596,-0.061785746664901,0.171863431054683
0.293943114542084,0.318996396734296,1.50258437636409,0.740441765419138,-2.00970452105734,0.27920528704228,-0.523390136933157
0.347037529866402,-1.07046513237515,-1.30432273611812,0.530860783595324,0.306644248088769,-0.21575,0.0319995070267536
-1.59833592801037,-1.01320259773176,0.63779,-1.07533,0.365397390362717,0.487043683459589,0.977781788845262
0.287679400700409,-0.278435495276431,0.176241501767811,-0.304482053949642,0.413155852014958,0.773774225223253,1.86203
-0.299427843325226,-0.889436972691727,1.45765463261615,-0.15487,-0.521429855789027,0.883337477554029,0.725531861824179
0.228468916265703,-0.170570670879174,0.345580230184942,0.324926450199842,-1.69866019950531,0.143218840998037,-0.71126
1.32946839395154,-0.331146273347669,0.388602482997855,-0.344720334361928,-0.296000863265595,0.570812771700226,0.19268
-1.52966824703275,-0.629871839360202,-0.245324000013794,0.373629515944371,0.240041423147614,0.07987,-0.306633139579067
0.803823661217552,-1.49512941259106,-1.53311631429097,-1.16391033860734,0.745087092155453,-0.461183959989204,-1.30837529552655
-0.711454612263106,-1.45069750699971,0.63779,-1.14397593840714,0.966049639658942,0.883239286554036,1.29221
-0.466405386693518,-0.785900901922118,0.584258632230551,-1.2070583965325,0.9229298290231,1.92173,0.896370020127336
1.25839829617418,-0.753818942262999,1.10747952826987,0.274583967975338,-1.3379392885602,1.87153078588399,1.83729267052867
-0.17779,0.832642084481542,0.859932163953143,0.13136,-0.746388554749774,-0.422381962223319,-0.413979535192892
-0.52660623429377,-0.507683773178324,-0.19301359817473,-0.59865476576902,0.0145420140261528,1.2247,0.311807744321567
-0.17779,-0.306767117499724,0.00332,-0.47725509055605,0.186696119651883,0.960022979900877,0.732236852432898
-0.163051370552411,0.883224774343244,-0.824005529502186,0.545715210472458,0.22934882275982,-0.52593,-0.603663056594814
0.943111395574775,0.987134854758807,-0.787490342087856,-0.30172,0.18846681743733,0.650221220164664,-0.21712
2.44904,-0.0808338737225057,2.127,1.61108,-0.28538239503052,0.61809079568705,1.29221
-0.211252212934505,-0.52745,0.150483474072703,0.0649697826787243,-0.516190837280471,1.2247,1.29221
-0.692685406139697,-0.853033272320529,-0.241705196272191,-1.12880594023987,1.1080815472453,1.92173,1.13151636320316
0.211781169061165,-1.45214123636536,-1.69753260147872,0.43852,0.179710903887955,-0.529021116533769,-0.794715794464145
0.422186622949868,0.915144158598198,1.03918842865977,-1.15689712311903,-0.91430272507517,1.2247,-0.21712
-0.206776409885765,0.190497736497032,0.389741802868886,-0.0920839231169412,-0.39491846326897,1.17610186873323,0.88113
1.74578468471978,0.348938987011462,0.47617,1.61108,-0.956352991236197,0.162079383103994,-0.276377719672381
2.26265377864492,-0.570985821586497,2.06481727575099,1.22353362418719,0.358032362797886,1.07289535852253,1.29221
0.336836663532533,-0.0392187983433853,0.771711111812018,0.565926235750477,-2.02186281208222,0.222091275139626,-0.71126
0.302981750093954,-1.12433675541126,-1.34389975409755,0.519755267494103,0.286128653137066,-0.21575,0.0020387400861323
-0.379949806834297,-0.510699822052547,0.551189529635461,-1.2821948280217,0.646091808672335,1.54824202909173,0.692850868229849
1.34439111351148,-0.341671202032605,0.400946386964183,-0.338658817305659,-0.320140897955791,0.598242646857558,0.19268
0.744719217909021,-0.212852730306504,0.765941529814123,-0.224873118700756,0.341182423868108,1.2247,1.29221
0.45808560291918,-0.178329900538015,-0.632659484268736,-0.837895637908418,0.873481763863439,0.158577480064022,-0.71126
-0.0628272560069416,-1.64101,-1.37639,-1.24249864282277,1.94329516258507,0.412052163809319,1.02917487438339
1.49029736154469,-0.397902351735905,1.0230219109492,0.104576657005008,-1.46191223917274,1.22724475450512,1.51979933696445
2.44904,-0.252445272815949,2.127,1.61108,-0.132497306835265,0.800182381531689,1.29221
0.507034540570874,-0.140541901564489,1.03873027526113,0.872640133312998,-0.0098515616285606,0.424716623563566,0.706506971376549
1.13809090415354,0.41594,0.443351947244376,-1.31333050191684,-1.25372298912617,1.16756459259916,-0.21712
0.824910316447261,1.09630696435489,-0.966698212752698,-0.451858051215007,0.115173307815998,0.694772371610805,-0.21712
0.339890807475042,-0.466066663787991,0.26177758907359,-0.394640948809421,0.481645418063776,0.654386600273384,1.6882070294784
-0.219460950861834,-0.613464502931905,-0.0309225098735071,-0.618274055630914,0.195137742763868,0.7654,0.912882974123754
1.34035292583031,-1.29455989251243,1.27973411168626,-1.34929990166944,0.443509956479118,0.7654,0.709986182965402
-0.237475850748291,-0.52745,0.114249863837914,0.0813159397192521,-0.504140950351947,1.2247,1.29221
0.733969258402211,1.03727930715826,-1.21765221324562,-0.686539857587116,0.228660030795026,0.584373846546576,-0.21712
1.09272630424224,-0.992048537273214,1.74821136366092,0.293388183834627,-0.120105483221056,0.7654,0.896292639927922
1.06238,-0.514706742644381,1.10637592429802,-0.132428119057473,1.09124461517954,1.92173,1.86203
0.279024821578482,-0.78155,0.797542316654196,-1.08161090708138,-0.67825,0.7654,-0.21712
-0.393357347566425,-1.57308680729107,-0.80615,-1.70667687517415,1.40413639490546,-0.400728465306799,0.19268
-0.194549381014896,-0.406454264256581,0.0869198856952064,-1.03882188852608,-0.744757002458279,0.7654,0.221446880858335
1.26115678847183,-0.994838940607771,1.2861,-0.668733812965555,1.01762853454371,0.391091800241281,0.203567567217037
1.06238,-0.474663608409097,1.34883764903976,0.078423919767084,-0.187421767865781,1.2247,0.52975
-0.0633084466968011,-1.25415277471239,-0.615270547619847,-1.92595,0.985487213911494,0.147241190851164,0.368394815965092
1.61163805846768,-1.11757819438446,-0.659001433372071,1.79638343752217,-0.6114532663379,-0.500589866401781,-0.171181073416566
-0.20999361253457,-0.37340191163618,0.0383788026302223,-1.02355047841245,-0.750617407382959,0.7654,0.2600921274246
1.65574729485437,0.585002109640289,1.28568086730353,-0.606133069502749,-0.791223264127439,0.401272078995368,0.192415064122079
-0.774961000106545,-2.73650943343688,-1.77127283984364,-0.405815617787968,1.76604435402473,-0.685803503454079,-0.0889120798040102
-0.399618805578005,-1.70409635855149,-1.30766320467281,1.23922118448245,0.651813281084772,0.40148,1.15969180894692
-0.0767669578134549,-0.658521593031095,0.457109000053744,-1.15528632293935,-0.700063765887,0.7654,-0.0732735641177462
-0.0431549237608258,0.335400516263013,-0.458674599842206,-1.1881768172375,0.443219088325922,-0.661079626684045,0.655630964788946
0.846419585931718,-0.164984373373669,-0.377213098933898,1.3800802572771,0.687304900996875,1.08341905227931,-0.486355299476234
0.127587303630372,-0.78155,0.716442406191612,-1.14787027014445,-0.67825,0.7654,-0.21712
0.894572991287007,2.17350222035231,1.14907631458534,1.47574571284292,-0.895853875430098,-0.641385728981533,-1.08496912762003
0.876225099728271,2.16246185460229,1.13858242163529,1.49295772165314,-0.882773254827369,-0.628395693648357,-1.09396802712443
1.19692080590497,-0.367143985025031,1.0231273337437,0.215118073518807,0.301900618707086,1.92173,1.86203
1.89923611694057,-0.579657047261635,0.451258448158167,-0.0094585477819849,0.532629609282725,0.7654,0.569919317579198
0.328982264387669,-1.37108964359162,0.662164364037351,-1.05769711336626,0.832972800935948,-0.1925441436739,-0.677274772827933
1.34177264126298,-0.0115496946556672,-0.69509,1.51284333809926,0.73545,1.36694445831602,-0.115846575557809
1.34969904161039,-0.571674275713795,0.705494306090399,-2.33232354647467,0.816322443343618,0.310462044068298,0.52975
1.52298112475787,-1.07748423156597,-0.587730253066564,1.75238953448599,-0.673254225364924,-0.450545727789564,-0.0804564526987275
1.06238,-0.476668555800404,1.34645473022322,0.0747884870738244,-0.193520515070159,1.2247,0.52975
-0.312486012141103,-0.154056913577145,-0.283753902806926,-0.922204971779265,-0.78950875413797,0.7654,0.516553191797861
1.98885926431538,-1.61994136905991,0.0644042545463061,0.13136,0.7252659212478,0.809619581876398,1.34707000902419
-0.214258868298117,-0.270827966628043,-0.323982465970948,-1.08786492529033,-0.550822533376833,0.7654,0.52975
1.01168478388003,-0.271173632741032,-0.924007539793765,-0.617741143680952,-0.0790480428788462,0.105050845064066,0.205061234148389
-0.196002386592552,-0.293416008773616,-0.328154505495442,-1.11800541647344,-0.508367863955236,0.7654,0.52975
-0.091502479859869,-0.422709721305689,-0.352035215274357,-1.2905292668138,-0.265357788603673,0.7654,0.52975
-0.77520536506327,-2.52488269720074,-1.48700368038299,-1.21203622805527,1.59931528669973,-0.843398981887043,-0.0059714006158253
-0.263874089641201,-1.45390551739684,-0.71383066655441,-1.92595,1.18556296332175,-0.200349038512417,0.277664918408632
0.162683730245296,-0.147621188073195,-1.03654314358159,-1.1574741078436,0.0679374005744453,-0.893153383712697,-0.286236934935247
1.01349217245083,-0.271348198289808,-0.924855433343729,-0.617334312972905,-0.0780794463534085,0.104153096221965,0.204619817722839
0.885304406711013,-0.789103102716303,-0.0751028651478669,1.43595756996517,-1.11776579457274,-0.0905966439178657,0.572092377545731
1.30367035860151,1.14460940893431,1.20761172333187,-0.467360493165088,-0.643575748707237,0.119886655383235,-0.219716493904831
1.11590260357066,2.05864983703041,1.25577817062358,0.018156522500091,-0.759776820958368,-0.506251028625374,-0.71126
-0.653542867994537,-0.751573216814485,-0.422840680405251,2.16480192875805,0.359813144809767,0.07987,0.559245545370536
1.29651687641694,2.25019288000651,1.365722065171,0.266314331080314,-0.986716936077155,-0.731619549236177,-0.71126
0.912338672107526,-0.55788999366258,1.35880992090317,-0.086510078329451,-0.487449852641043,1.11292282467842,0.61526331126605
0.790584052932375,-0.746267035827443,0.001042689748667,1.38895483836461,-1.18379344134495,-0.0371298893669821,0.669021831467005
0.515521021917235,1.81175,0.921564828642383,1.15771041162963,-0.46725,-0.21575,-1.12798278183649
-0.453221109821811,-0.61913005192671,-0.36041704155298,1.93920332488973,0.454902929889276,0.07987,0.395688834054442
0.17352077910474,-0.21950088332157,-1.00823059566305,-1.06293253516786,0.0808719657679218,-0.917007728773692,-0.32147891797839
-0.427436783686383,-0.135596188549453,-0.284327003769037,-0.845551760510349,-0.80529529136879,0.729271121336367,0.569933252120073
-1.11240335420383,-0.555722446366578,-0.310797055360392,1.71093817726517,-0.0116562962352855,0.07987,0.751952189370679
0.3022111326214,-0.774077102178704,0.850387107870062,-1.03052215250711,-0.692312508619071,0.7654,-0.1535088541913
0.49190134938025,-0.643187222226848,1.56255354880649,-0.280474666757134,-0.878236363903862,0.799707146076182,0.854883875488245
-0.311645559142984,-1.47802217215837,-0.80615,-1.39978435769044,1.44775657590587,-0.225497623837568,0.19268
1.62358456211338,-0.724999496762737,0.804680961735024,-0.256207063080018,0.724087173723204,0.617792541090452,0.393033012270166
2.15324,-1.32509778198161,0.559899192499913,-0.0347747977364666,0.539224656557316,1.20898236507483,1.51079993822433
0.308319361750285,-0.0554727719667318,-1.06592439262356,-1.2094147534711,0.0254543040150775,-0.678522014303074,-0.142858356647737
0.525438675696292,-0.827020839786998,-0.188342949600364,-2.01522464460846,0.67067495883494,0.665456426686637,0.52975
1.94602302799409,-0.752571266142348,0.368749251530946,0.016479893750502,0.569988642798402,0.7654,0.702963543148387
0.58768499719937,-0.623754885326428,1.5161368611207,-0.236285830935369,-0.789207736938837,0.871063656616338,0.800293736856415
1.6760599392404,-0.470571350832464,1.05940375165604,-2.45787693534322,0.873990682346098,0.169904169207421,0.52975
-0.438203001396749,-1.62526086688421,-0.80615,-1.87510784294187,1.38019645215175,-0.496899921207416,0.19268
1.06238,-0.491593179950212,1.32871652528552,0.0477266964233181,-0.23891896801945,1.2247,0.52975
0.40397070517574,-0.0834551650887104,-1.05093924052038,-1.13291445105137,0.0156445755971023,-0.58232124299693,-0.100295871674881
1.64092239394241,-0.785759107465347,1.29446004702667,-0.232752542718994,0.650781498628263,1.92173,1.86203
-0.107156811361923,-1.26870359044286,-0.922024006638817,0.0543125578211587,1.38386771270625,0.40148,0.416106884328666
0.740582350141595,1.46840381999969,0.958831479283545,-0.30172,-0.428380129169075,-0.119399914346488,-0.550207191242722
1.78866339322081,-0.496858241385321,1.2861,-2.24931468578554,0.927422761660526,0.127976630488316,0.479330852776044
0.850900257704237,-0.570354459095833,1.38858293287546,-0.114854081392931,-0.544555400422667,1.06715268577937,0.650279012128988
1.10214909199242,-1.0685670468715,1.19149726018227,-0.674767452722483,0.992652019980947,0.311412518243287,0.0607752003966706
0.621040388731281,-1.25681394135623,0.862116000969826,-0.91304822977457,0.893290460134301,-0.0021781939525756,-0.398481783843124
1.58538742162407,0.595080004391062,1.2480036863689,-0.588430356164227,-0.765447657877148,0.382581393736178,0.168599129234432
1.41374022686298,-0.513914390959824,1.12086362792231,0.0979390683065908,0.284222897184612,1.92173,1.86203
-0.19452289539997,-1.34176003043654,-0.80615,-0.959895942273259,1.51028013450484,0.0256718012697443,0.19268
1.83179858950132,-0.511161032329978,0.548011747377489,0.0122456605683532,0.514566926025547,0.795161806232958,0.52975
0.842080777853285,2.14191639843479,1.11905391845764,1.52498823409921,-0.858431007177038,-0.604222019732551,-1.11071443747983
1.55048814232423,-0.425208386612213,0.927101962618505,0.168097659313737,0.478774408905109,0.952207116831135,0.52975
0.770081480526601,-1.05764670334693,-0.69509,0.624752389445632,-0.0572649480810144,-0.951814165270384,-0.538456369007508
0.305682022451613,1.81175,0.811672545647406,1.99087489401722,-0.46725,-0.21575,-1.36588286810386
-1.06461900405146,-3.31570867527458,-2.09618278436403,-0.573277322223441,1.80183283623329,-1.12744748672722,-0.183710444581415
0.384364740269449,-0.704558780812197,1.27047131241342,-0.613687021579008,-0.823132174132745,0.7654,0.438248210145752
1.53403624062739,-0.514568690699198,0.905391647882827,-2.40323939515382,0.848894978004347,0.231071267968,0.52975
-0.839830189017849,-2.70147074533284,-1.62303076082474,-1.0694041047624,1.64453658667741,-0.906825794403668,-0.0456597666039959
0.128910367645673,0.0165498725733935,-1.04910940829332,-1.33239644435586,0.0697443714857034,-0.833802519918487,-0.157924909775839
0.14143,0.115488725873109,0.012686540140311,0.576926185731018,0.62967,0.100020774399458,-0.205074156128983
0.763654019771011,-1.05706494777489,-0.69509,0.61609560437119,-0.0534735407384898,-0.954902166094536,-0.540786314690498
0.305901636381062,-0.895030938287586,-0.426411396002471,-1.93076716373879,0.631882583446022,0.760007152351021,0.52975
1.64510344133389,-0.787625872340788,1.29576377369206,-0.233315389289076,0.647297944044564,1.92173,1.86203
0.14143,-0.0991323648109042,0.269710783023882,0.206646728840598,0.62967,0.652971752663932,0.12547200653754
0.545231208037612,0.0625332786811304,-0.0517583252768532,0.429075659980047,0.668539862395321,0.7654,0.316539562465409
-0.870225561376568,-2.78452643738156,-1.68700917512265,-1.00231910193363,1.66580578583737,-0.936657699018595,-0.0643266284799746
-0.142561545008844,-0.517713946258544,0.250317194439502,-1.09022797911448,-0.725029910840598,0.7654,0.0913605934091254
0.487502141738081,0.858653235554801,0.68316019839355,-0.30172,-0.359350887438669,0.0517087930184533,-0.264192521540699
1.06238,-0.414636293490262,1.04603429535864,0.0438038319351621,0.764839316112679,1.92173,1.86203
1.49213924198656,0.608436272629522,1.19806999014794,-0.564968889881329,-0.731287159122047,0.357810564901789,0.137035789610874
-0.0358585372226208,-1.22681412077639,-0.601781366208711,-1.92595,0.958104352476882,0.194813248508043,0.380812333930603
1.09950320176854,0.664674928371921,0.987816354807679,-0.466180717770769,-0.587449037936021,0.253509117042306,0.0041334130280066
2.11594593364761,-0.997848848599333,1.4425810314158,-0.296699526571835,0.255002576706782,1.92173,1.86203
1.24292486883035,0.405004956608497,-0.69509,0.956173236690979,0.73545,0.780787306023603,0.513235855553041
0.277682203965006,-0.910380067562561,-0.736101589799092,-0.154236353563595,0.205193887535988,-1.14628625311073,-0.660210911926739
0.616414454951026,-0.232996683412532,-0.738575824773277,-0.706713769925453,-0.29087712788889,0.301385759341388,0.301597650578679
1.03760437108539,-0.268821995285113,-0.95167145690841,-0.626145122681306,-0.0493390823052442,0.0549520581726776,0.181655457159228
-1.86977085351272,-0.0412550498156467,-0.0738752936858738,0.0939160397031489,-0.986582476636213,0.254148576257129,1.09837392681136
-0.162034015680023,-0.47604071919028,0.189115391350364,-1.07097340596421,-0.732418854917983,0.7654,0.140085480068811
-0.47013181512532,-0.640243583401353,-0.370761005965181,1.97756006373838,0.449932898940733,0.07987,0.413115909240069
0.158617037008685,-0.120647731156324,-1.04716766402298,-1.19295162383209,0.0630835967877272,-0.884201841186541,-0.273012085998498
0.84753267995744,1.72608112524281,1.0753286743741,-0.30172,-0.457551514069445,-0.19170953034722,-0.67107544660637
0.688510022218669,-0.10040974755108,-0.291978058828148,1.20320543643366,0.674395345660631,0.858635599910099,-0.426049687131257
0.446765904590683,-0.65253,1.57542710762465,-0.291140255876777,-0.923753465630072,0.760832270667461,0.88113
-0.21301580415695,-0.366934089455318,0.0288800810918039,-1.02056210520342,-0.751764195855053,0.7654,0.267654390413768
0.599050978963191,-0.659648656137404,0.155015849862765,1.29391108790056,-1.31730728128255,0.0709846968413733,0.865021904598941
0.626403138924749,1.19330984402222,0.834460120473173,-0.30172,-0.397237020739561,-0.0422028179693857,-0.421169327756553
-1.49026153236696,-0.394445070045412,-0.218532409990749,1.33719466387153,-0.317550506905093,0.07987,0.910640469600175
-0.253830590557138,-1.41075943076126,-0.80615,-1.18264333557004,1.47861992430278,-0.101513486538859,0.19268
0.186115820475605,-0.0197226464547886,-1.08506932658861,-1.30715104790758,0.0379871499604528,-0.801427501105028,-0.197235913751123
-0.130228819737194,0.496755357519391,-0.159884189111192,-1.11519426098339,0.632216522835372,-0.573672950327089,1.06733212202851
0.886971608953916,-1.10945318080144,0.978556854324171,-0.0734349623390253,0.989662094997929,1.72341862697541,1.86203
0.243251092459133,-0.682006288482638,-0.826055276180148,-0.454610696519736,0.16409861683704,-1.07049702069632,-0.548241254542651
0.658858380233173,-0.686695787393238,0.106936766804595,1.32358909392015,-1.27561674901694,0.037225240542241,0.8038196548787
1.06238,-0.482999484040437,1.08725671728399,-0.0765891367041988,0.987823302347506,1.92173,1.86203
-0.191502911744469,-0.298983035824094,-0.329182742327073,-1.12543381281916,-0.497904527134543,0.7654,0.52975
2.15324,-1.39986478881828,0.344620957633352,0.0294841729339564,0.615122293662089,1.03740996377408,1.42625194093187
1.41500650979842,2.37585219021134,1.43784932041037,0.429115018401665,-1.13559803288206,-0.879469622002167,-0.71126
-0.25621755361454,-0.27447759817108,-0.106902635341974,-0.977843784595968,-0.768157355006643,0.7654,0.375755739306123
-0.947606546142967,-2.99597083639519,-1.84988636062769,-0.83153311778175,1.71995322501879,-1.01260419933834,-0.111848999234786
0.066852561241708,-0.78155,0.683916898401815,-1.17444390527133,-0.67825,0.7654,-0.21712
1.36957070911269,-0.128693603658233,-0.69509,1.66939065189331,0.73545,1.53178414958092,-0.292757755979196
